Temperature,Log_Loss
0.8699999999999996,0.21565358112291216
0.8799999999999996,0.21536918203694944
0.8899999999999996,0.21510507111126417
0.8999999999999996,0.21486053297754834
0.9099999999999996,0.21463488497389524
0.9199999999999996,0.2144274754090227
0.9299999999999996,0.21423768162260448
0.9399999999999996,0.21406490821746987
0.9499999999999995,0.2139085860586349
0.9599999999999995,0.21376817036743098
0.9699999999999995,0.21364313959481654
0.9799999999999995,0.21353299429184638
0.9899999999999995,0.21343725591777604
0.9999999999999996,0.21335546541961362
1.0099999999999996,0.21328718310920022
1.0199999999999996,0.2132319860302945
1.0299999999999996,0.21318946858527987
1.0399999999999996,0.21315924118817123
1.0499999999999996,0.21314092946893576
1.0599999999999996,0.21313417352485997
1.0699999999999996,0.2131386272157796
1.0799999999999996,0.21315395750023008
1.0899999999999996,0.213179843809796
1.0999999999999996,0.2132159774591408
1.1099999999999997,0.213262061089384
1.1199999999999997,0.21331780814266338
1.1299999999999997,0.21338294236587735
1.1399999999999997,0.21345719734174698
1.1499999999999995,0.21354031604546853
1.1599999999999995,0.21363205042535263
1.1699999999999995,0.2137321610059564
1.1799999999999995,0.21384041651231958
1.1899999999999995,0.21395659351401378
1.1999999999999995,0.214080476087799
1.2099999999999995,0.21421185549776695
1.2199999999999995,0.2143505298919245
1.2299999999999995,0.21449630401424255
1.2399999999999995,0.21464898893125745
1.2499999999999996,0.21480840177237637
1.2599999999999996,0.21497436548309104
1.2699999999999996,0.21514670859035598
1.2799999999999996,0.21532526497943827
1.2899999999999996,0.21550987368158547
1.2999999999999994,0.21570037867190608
1.3099999999999994,0.21589662867688958
1.3199999999999994,0.2160984769910327
1.3299999999999994,0.21630578130207032
1.3399999999999994,0.21651840352434126
1.3499999999999994,0.21673620963984763
1.3599999999999994,0.2169590695465924
1.3699999999999994,0.21718685691380882
1.3799999999999994,0.2174194490437128
1.3899999999999995,0.21765672673943698
1.3999999999999995,0.21789857417882214
1.4099999999999995,0.21814487879376204
1.4199999999999995,0.21839553115481544
1.4299999999999995,0.2186504248608154
1.4399999999999995,0.21890945643322274
1.4499999999999995,0.21917252521498273
1.4599999999999995,0.2194395332736618
1.4699999999999993,0.2197103853086481
1.4799999999999993,0.21998498856221896
1.4899999999999993,0.22026325273428204
1.4999999999999993,0.22054508990061422
1.5099999999999993,0.22083041443442658
1.5199999999999994,0.22111914293109822
1.5299999999999994,0.2214111941359255
1.5399999999999994,0.2217064888747458
1.5499999999999994,0.2220049499872995
1.5599999999999994,0.22230650226320303
1.5699999999999994,0.22261107238041125
1.5799999999999994,0.22291858884605567
1.5899999999999994,0.22322898193954852
1.5999999999999994,0.2235421836578509
1.6099999999999994,0.22385812766280708
1.6199999999999992,0.22417674923045208
1.6299999999999992,0.22449798520220557
1.6399999999999992,0.2248217739378681
1.6499999999999992,0.22514805527034085
1.6599999999999993,0.22547677046199435
1.6699999999999993,0.22580786216261362
1.6799999999999993,0.22614127436885342
1.6899999999999993,0.2264769523851387
1.6999999999999993,0.22681484278594788
1.7099999999999993,0.22715489337942307
1.7199999999999993,0.22749705317224944
1.7299999999999993,0.22784127233575294
1.7399999999999993,0.22818750217316436
1.7499999999999993,0.2285356950880037
1.7599999999999993,0.2288858045535381
1.7699999999999994,0.22923778508327045
1.7799999999999994,0.22959159220241693
1.7899999999999991,0.22994718242033482
1.7999999999999992,0.23030451320386183
1.8099999999999992,0.2306635429515322
1.8199999999999992,0.23102423096863461
1.8299999999999992,0.2313865374430795
1.8399999999999992,0.23175042342204402
1.8499999999999992,0.23211585078936628
1.8599999999999992,0.2324827822436585
1.8699999999999992,0.23285118127711305
1.8799999999999992,0.23322101215497504
1.8899999999999992,0.23359223989565683
1.8999999999999992,0.23396483025146989
1.9099999999999993,0.2343387496899523
1.9199999999999993,0.23471396537576905
1.9299999999999993,0.23509044515316516
1.939999999999999,0.23546815752895087
1.949999999999999,0.23584707165600072
1.959999999999999,0.23622715731724667
1.969999999999999,0.2366083849101496
1.979999999999999,0.2369907254316307
1.989999999999999,0.2373741504634474
1.9999999999999991,0.23775863215799847
2.009999999999999,0.23814414322454264
2.019999999999999,0.23853065691581768
2.029999999999999,0.23891814701504477
2.039999999999999,0.23930658782330672
2.049999999999999,0.2396959541472854
2.059999999999999,0.24008622128734886
2.069999999999999,0.2404773650259733
2.079999999999999,0.24086936161649192
